x,y,z
522177,8417211,249.445
522187,8417211,250.594
522197,8417211,252.047
522207,8417211,253.75
522217,8417211,255.555
522227,8417211,257.109
522237,8417211,258.078
522247,8417211,258.469
522257,8417211,258.328
522267,8417211,257.414
522277,8417211,255.516
522287,8417211,252.523
522297,8417211,248.391
522307,8417211,243.68
522317,8417211,240.539
522327,8417211,239.32
522337,8417211,239.922
522347,8417211,242.063
522357,8417211,245.367
522367,8417211,249.148
522377,8417211,252.422
522387,8417211,254.32
522397,8417211,255.43
522407,8417211,256.656
522417,8417211,258.398
522427,8417211,260.93
522437,8417211,264.906
522447,8417211,270.328
522018,8417201,253.344
522028,8417201,254.281
522038,8417201,254.572
522048,8417201,254.047
522058,8417201,252.874
522068,8417201,251.117
522078,8417201,249.203
522087,8417201,247.609
522097,8417201,246.094
522107,8417201,245.165
522117,8417201,245.328
522127,8417201,245.841
522137,8417201,246.099
522147,8417201,245.656
522157,8417201,245.165
522167,8417201,245.43
522177,8417201,246.303
522187,8417201,247.976
522197,8417201,249.68
522207,8417201,251.365
522217,8417201,253.07
522227,8417201,254.417
522237,8417201,255.063
522247,8417201,255.147
522257,8417201,254.896
522267,8417201,254.078
522277,8417201,252.338
522287,8417201,249.656
522297,8417201,245.937
522307,8417201,241.043
522317,8417201,238.18
522327,8417201,236.742
522337,8417201,236.914
522347,8417201,238.51
522357,8417201,241.32
522367,8417200,244.594
522377,8417200,247.906
522387,8417200,249.805
522397,8417200,251.445
522407,8417200,253.473
522417,8417200,256.391
522427,8417200,259.944
522437,8417200,265.07
522447,8417200,270.949
522018,8417191,250.641
522028,8417191,251.609
522038,8417191,251.836
522048,8417191,251.297
522058,8417191,250.102
522068,8417191,248.367
522077,8417191,246.391
522087,8417191,244.414
522097,8417190,242.609
522107,8417190,241.492
522117,8417190,241.461
522127,8417190,241.961
522137,8417190,242.188
522147,8417190,241.828
522157,8417190,241.539
522167,8417190,241.984
522177,8417190,243.32
522187,8417190,245.375
522197,8417190,247.375
522207,8417190,249.148
522217,8417190,250.625
522227,8417190,251.664
522237,8417190,252.117
522247,8417190,252.133
522257,8417190,251.828
522267,8417190,251.047
522277,8417190,249.547
522287,8417190,247.086
522297,8417190,243.625
522307,8417190,239.523
522317,8417190,236.43
522327,8417190,234.664
522337,8417190,234.211
522347,8417190,235.102
522357,8417190,237.313
522367,8417190,240.297
522377,8417190,243.422
522387,8417190,246.32
522397,8417190,249.195
522407,8417190,252.508
522417,8417190,256.531
522427,8417190,261.359
522437,8417190,267.031
522447,8417190,273.586
522018,8417180,248.031
522028,8417180,248.995
522038,8417180,249.175
522048,8417180,248.602
522058,8417180,247.42
522068,8417180,245.688
522077,8417180,243.599
522087,8417180,241.366
522097,8417180,239.086
522107,8417180,237.446
522117,8417180,237.32
522127,8417180,237.885
522137,8417180,238.173
522147,8417180,237.688
522157,8417180,237.525
522167,8417180,238.258
522177,8417180,240.016
522187,8417180,242.845
522197,8417180,245.031
522207,8417180,246.825
522217,8417180,248.109
522227,8417180,248.923
522237,8417180,249.156
522247,8417180,249.074
522257,8417180,248.728
522267,8417180,247.984
522277,8417180,246.741
522287,8417180,244.531
522297,8417180,241.647
522307,8417180,237.699
522317,8417180,234.789
522327,8417180,232.943
522337,8417180,231.992
522347,8417180,232.226
522357,8417180,234.289
522367,8417180,237.344
522377,8417180,240.59
522387,8417180,244.539
522397,8417180,248.54
522407,8417180,252.999
522417,8417180,257.953
522427,8417180,263.552
522437,8417180,269.313
522447,8417180,275.91
522018,8417170,245.359
522028,8417170,246.312
522038,8417170,246.477
522048,8417170,245.93
522058,8417170,244.732
522067,8417170,243.039
522077,8417170,240.842
522087,8417170,238.288
522097,8417170,235.625
522107,8417170,233.516
522117,8417170,232.922
522127,8417170,233.064
522137,8417170,233.137
522147,8417170,232.891
522157,8417170,233.126
522167,8417170,234.313
522177,8417170,236.552
522187,8417170,239.894
522197,8417170,242.375
522207,8417170,244.202
522217,8417170,245.391
522227,8417170,245.975
522237,8417170,246.07
522247,8417170,245.784
522257,8417170,245.316
522267,8417170,244.57
522277,8417170,243.32
522287,8417170,241.438
522297,8417170,238.855
522307,8417170,235.511
522317,8417170,233.078
522327,8417170,231.417
522337,8417170,230.523
522347,8417170,230.913
522357,8417170,233.285
522367,8417170,236.563
522377,8417170,240.413
522387,8417170,244.922
522397,8417170,249.519
522407,8417170,254.423
522417,8417170,259.773
522427,8417170,265.08
522437,8417170,270.758
522447,8417170,276.428
522018,8417160,242.609
522028,8417160,243.625
522038,8417160,243.805
522048,8417160,243.258
522058,8417160,242.102
522067,8417160,240.391
522077,8417160,238.109
522087,8417160,235.242
522097,8417160,232.211
522107,8417160,229.719
522117,8417160,228.328
522127,8417160,227.719
522137,8417160,227.469
522147,8417160,227.633
522157,8417160,228.445
522167,8417160,230.25
522177,8417160,233.063
522187,8417160,236.586
522197,8417160,239.453
522207,8417160,241.406
522217,8417160,242.523
522227,8417160,242.953
522237,8417160,242.867
522247,8417160,242.438
522257,8417160,241.789
522267,8417160,240.875
522277,8417160,239.617
522287,8417160,237.898
522297,8417160,235.695
522307,8417160,233.219
522317,8417160,231.266
522327,8417160,230.039
522337,8417160,229.656
522347,8417160,230.688
522357,8417160,233.523
522367,8417160,237.469
522377,8417160,242.07
522387,8417160,246.891
522397,8417160,251.898
522407,8417160,256.875
522417,8417159,261.766
522427,8417159,266.641
522437,8417159,271.43
522447,8417159,276.117
522018,8417150,239.813
522028,8417150,240.844
522038,8417150,241.039
522048,8417150,240.492
522057,8417150,239.336
522067,8417150,237.57
522077,8417150,235.246
522087,8417150,232.064
522097,8417150,228.563
522107,8417150,225.5
522117,8417150,223.602
522127,8417150,222.49
522137,8417150,221.921
522147,8417149,222.484
522157,8417149,223.812
522167,8417149,226.227
522177,8417149,229.333
522187,8417149,233.528
522197,8417149,236.477
522207,8417149,238.443
522217,8417149,239.461
522227,8417149,239.745
522237,8417149,239.414
522247,8417149,238.773
522257,8417149,237.944
522267,8417149,236.82
522277,8417149,235.54
522287,8417149,233.977
522297,8417149,232.305
522307,8417149,230.344
522317,8417149,229.172
522327,8417149,228.82
522337,8417149,229.102
522347,8417149,230.749
522357,8417149,234.538
522367,8417149,239.117
522377,8417149,244.307
522387,8417149,249.031
522397,8417149,254.043
522407,8417149,258.711
522417,8417149,262.781
522427,8417149,267.058
522437,8417149,270.711
522447,8417149,274.377
522018,8417139,236.773
522028,8417139,237.781
522038,8417139,238.063
522047,8417139,237.547
522057,8417139,236.305
522067,8417139,234.391
522077,8417139,231.742
522087,8417139,228.32
522097,8417139,224.578
522107,8417139,221.234
522117,8417139,218.922
522127,8417139,217.563
522137,8417139,217.117
522147,8417139,217.953
522157,8417139,219.891
522167,8417139,222.703
522177,8417139,226.25
522187,8417139,230.219
522197,8417139,233.305
522207,8417139,235.234
522217,8417139,236.141
522227,8417139,236.203
522237,8417139,235.641
522247,8417139,234.695
522257,8417139,233.586
522267,8417139,232.297
522277,8417139,230.906
522287,8417139,229.516
522297,8417139,228.195
522307,8417139,227.07
522317,8417139,226.734
522327,8417139,227.305
522337,8417139,228.742
522347,8417139,231.445
522357,8417139,235.609
522367,8417139,240.555
522377,8417139,245.555
522387,8417139,250.086
522397,8417139,254.258
522407,8417139,258.156
522417,8417139,261.727
522427,8417139,265.055
522437,8417139,268.078
522447,8417139,270.82
522457,8417293,313.487
522467,8417293,316.336
522477,8417293,318.7
522487,8417293,320.43
522497,8417293,321.459
522507,8417293,320.875
522517,8417293,320.285
522527,8417293,320.29
522537,8417293,321.867
522547,8417293,324.925
522557,8417292,328.82
522567,8417292,333.837
522577,8417292,340.029
522587,8417292,345.281
522597,8417292,349.754
522607,8417292,353.406
522617,8417292,356.085
522627,8417292,357.519
522637,8417292,358.344
522647,8417292,358.003
522657,8417292,355.781
522667,8417292,352.659
522677,8417292,349.361
522687,8417292,345.703
522697,8417292,342.122
522707,8417292,338.914
522717,8417292,336.169
522727,8417292,333.946
522737,8417292,331.563
522747,8417292,329.123
522757,8417292,326.523
522767,8417292,323.581
522777,8417292,319.984
522787,8417292,316.36
522797,8417292,313.284
522807,8417292,311.688
522817,8417292,310.846
522826,8417292,310.047
522836,8417292,309.332
522846,8417292,308.649
522856,8417292,307.539
522866,8417292,306.08
522876,8417292,304.234
522886,8417292,302.581
522896,8417292,301.658
522906,8417292,300.969
522916,8417292,300.591
522926,8417292,300.141
522936,8417292,299.855
522946,8417292,299.481
522956,8417292,298.906
522966,8417292,298.516
522976,8417292,298.328
522986,8417292,298.597
522996,8417292,299.223
523006,8417292,299.813
523016,8417292,300.581
523026,8417292,301.234
523036,8417292,302.019
523046,8417292,302.672
523056,8417292,303.18
523066,8417292,302.986
523076,8417292,301.219
523086,8417292,298.385
523096,8417292,294.703
523106,8417292,290.012
523116,8417292,284.207
523126,8417292,278.063
523136,8417292,271.557
523146,8417292,264.773
523156,8417292,258.809
523166,8417292,255.056
523176,8417292,252.258
523186,8417292,251.059
523196,8417292,252.117
523206,8417292,254.452
523216,8417292,257.068
523226,8417292,260.266
523236,8417292,263.638
522457,8417282,305.938
522467,8417282,308.742
522477,8417282,311.008
522487,8417282,312.711
522497,8417282,313.781
522507,8417282,314.305
522517,8417282,314.805
522527,8417282,316.086
522537,8417282,318.797
522547,8417282,322.648
522557,8417282,327.32
522567,8417282,332.742
522577,8417282,338.656
522587,8417282,343.992
522597,8417282,348.516
522607,8417282,352.164
522617,8417282,354.703
522627,8417282,356.008
522637,8417282,356.383
522647,8417282,355.422
522657,8417282,352.805
522667,8417282,349.172
522677,8417282,345.258
522687,8417282,341.234
522697,8417282,337.32
522707,8417282,333.813
522717,8417282,330.82
522727,8417282,328.305
522737,8417282,326.039
522747,8417282,323.914
522757,8417282,321.813
522767,8417282,319.273
522777,8417282,315.961
522787,8417282,312.438
522797,8417282,309.438
522807,8417282,307.5
522816,8417282,306.297
522826,8417282,305.375
522836,8417282,304.578
522846,8417282,303.813
522856,8417282,302.695
522866,8417282,301.164
522876,8417282,299.305
522886,8417282,297.5
522896,8417282,296.078
522906,8417282,294.93
522916,8417282,294.039
522926,8417282,293.422
522936,8417282,292.938
522946,8417282,292.453
522956,8417282,291.898
522966,8417282,291.43
522976,8417282,291.234
522986,8417282,291.406
522996,8417282,291.945
523006,8417282,292.641
523016,8417282,293.406
523026,8417282,294.273
523036,8417282,295.188
523046,8417282,296.164
523056,8417282,296.922
523066,8417282,297.164
523076,8417282,296.492
523086,8417282,294.781
523096,8417282,292.102
523106,8417282,288.32
523116,8417282,283.414
523126,8417282,277.727
523136,8417282,271.406
523146,8417282,264.672
523156,8417282,258.469
523166,8417282,253.547
523176,8417282,249.75
523186,8417282,247.727
523196,8417282,248.117
523206,8417282,250.102
523216,8417282,252.695
523226,8417282,255.813
523236,8417282,259.148
522457,8417272,298.708
522467,8417272,301.367
522477,8417272,303.654
522487,8417272,305.648
522497,8417272,307.116
522507,8417272,308.789
522517,8417272,310.298
522527,8417272,312.633
522537,8417272,316.586
522547,8417272,321.081
522557,8417272,326.203
522567,8417272,331.586
522577,8417272,337.546
522587,8417272,342.695
522597,8417272,347.093
522607,8417272,350.797
522617,8417272,353.347
522627,8417272,354.249
522637,8417272,354.43
522647,8417272,353.163
522657,8417272,349.984
522667,8417272,345.669
522677,8417272,341.346
522687,8417272,336.938
522697,8417272,332.605
522707,8417272,328.805
522717,8417272,325.477
522727,8417272,322.782
522737,8417272,320.539
522747,8417272,318.585
522757,8417272,317.016
522767,8417272,315.072
522777,8417272,311.945
522787,8417272,308.515
522797,8417272,305.458
522807,8417272,303.453
522816,8417272,302.026
522826,8417272,300.875
522836,8417272,299.932
522846,8417272,299.283
522856,8417272,298.156
522866,8417272,296.634
522876,8417272,294.711
522886,8417272,292.69
522896,8417272,290.954
522906,8417272,289.367
522916,8417272,287.929
522926,8417272,287.148
522936,8417272,286.45
522946,8417272,285.854
522956,8417272,285.305
522966,8417272,284.716
522976,8417272,284.563
522986,8417272,284.557
522996,8417272,285.001
523006,8417272,285.695
523016,8417272,286.315
523026,8417272,287.281
523036,8417272,288.133
523046,8417272,289.328
523056,8417272,290.16
523066,8417272,290.86
523076,8417272,291.063
523086,8417272,290.346
523096,8417272,288.734
523106,8417272,286.041
523116,8417272,282.011
523126,8417271,276.992
523136,8417271,271.216
523146,8417271,264.477
523156,8417271,257.977
523166,8417271,252.662
523176,8417271,247.813
523186,8417271,244.706
523196,8417271,244.766
523206,8417271,246.529
523216,8417271,248.71
523226,8417271,251.766
523236,8417271,255.144
522457,8417262,291.547
522467,8417262,294.617
522477,8417262,297.5
522487,8417262,300.188
522497,8417262,302.758
522507,8417262,305.383
522517,8417262,308.211
522527,8417262,311.594
522537,8417262,315.859
522547,8417262,320.664
522557,8417262,325.773
522567,8417262,331.07
522577,8417262,336.477
522587,8417262,341.406
522597,8417262,345.719
522607,8417262,349.367
522617,8417262,351.836
522627,8417262,352.781
522637,8417262,352.609
522647,8417262,350.945
522657,8417262,347.438
522667,8417262,342.789
522677,8417262,337.906
522687,8417262,333
522697,8417262,328.281
522707,8417262,324.078
522717,8417262,320.508
522727,8417262,317.633
522737,8417262,315.367
522747,8417262,313.633
522757,8417262,312.258
522767,8417262,310.523
522777,8417262,307.836
522787,8417262,304.695
522797,8417262,301.813
522806,8417262,299.586
522816,8417262,297.914
522826,8417262,296.625
522836,8417262,295.672
